date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_49,Gap_Down_aVWAP_3,aVWAP_OB_bear_183,aVWAP_OB_bear_163,aVWAP_OB_bear_135,aVWAP_OB_bear_58,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,46.36,46.64,45.5,46.02,133226,,,,,,,#000000,-1.0,43.56,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,133226.0,False,False,False,False
2022-01-07 00:00:00+00:00,50.66,51.1,44.65,46.35,402355,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,402355,29804.074074074073,False,False,False,False,153161.48148148146,False,False,False,False
2022-01-14 00:00:00+00:00,49.78,52.52,49.28,51.12,349088,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.86181393538344,26.878162709225478,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,53267,31542.068587105623,False,False,False,False,167674.55692729764,False,False,False,False
2022-01-21 00:00:00+00:00,45.33,49.18,45.33,49.18,194946,,46.61333333333333,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.62723119106978,26.878162709225478,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-141679,18710.878321394095,False,False,False,False,169694.66382157188,False,False,False,False
2022-01-28 00:00:00+00:00,44.76,46.51,42.94,44.43,214360,,45.63049343685815,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.73666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.99252257150175,37.297709088370254,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-356039,-9048.371924635096,False,False,False,False,173003.2072421962,False,False,False,False
2022-02-04 00:00:00+00:00,46.63,47.38,44.5113,44.52,228360,,45.82504963831639,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.477939154921096,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.86443667621288,32.73748499595379,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-127679,-17835.82585614361,False,False,False,False,177103.71040944092,False,False,False,False
2022-02-11 00:00:00+00:00,45.22,47.83,44.7601,46.26,271587,,45.85839875762485,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.652364831321364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.36591162955106,27.663913350609505,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-399266,-46089.9128297626,False,False,False,False,184102.4726013342,False,False,False,False
2022-02-18 00:00:00+00:00,46.69,48.64,45.4,45.41,220541,,46.06367617067063,,,,,"rgba(38, 166, 154, 0.5)",1.0,47.81012,,45.94905490044014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.458695876112024,25.86919712967888,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-178725,-55914.73410163204,False,False,False,False,186801.62277901312,False,False,False,False
2022-02-25 00:00:00+00:00,46.37,46.63,43.52,46.46,160054,,45.99455825975877,,,,,#000000,0.0,0.0,,45.88438609321504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.68478473165222,23.959515123421482,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-338779,-76867.64268669633,False,False,False,False,184820.3173879751,False,False,False,False
2022-03-04 00:00:00+00:00,44.03,47.31,43.65,45.85,211756,,45.85383571760597,,,,,#000000,0.0,0.0,,45.74052295925943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.85505742149847,19.918483797106603,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-550535,-111954.11359879289,False,False,False,False,186815.553137014,False,False,False,False
2022-03-11 00:00:00+00:00,42.18,44.4,41.62,43.8,158765,,45.55545230943643,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,44.074027584151466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58140690496185,15.403277868700826,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-709300,-156201.95703591933,False,False,False,False,184737.73438612407,False,False,False,False
2022-03-18 00:00:00+00:00,47.54,48.19,41.71,42.66,266377,,45.5911049452808,,,,,#000000,0.0,0.0,,45.069586322186254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.983015857958286,15.403277868700826,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-442923,-177440.5528110364,False,False,False,False,190785.08739455932,False,False,False,False
2022-03-25 00:00:00+00:00,46.19,48.232,45.1498,48.01,204271,,45.68052224587291,,,,,#000000,0.0,0.0,,45.42682032584992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.567400986354194,15.403277868700826,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-647194,-212237.10445466335,False,False,False,False,191784.04388385123,False,False,False,False
2022-04-01 00:00:00+00:00,47.16,49.5064,44.65,46.31,541083,,45.969064292217105,,,,,#000000,0.0,0.0,,46.380239029713074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.74771993280825,15.403277868700826,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-106111,-204375.9115320957,False,False,False,False,217658.04063319557,False,False,False,False
2022-04-08 00:00:00+00:00,42.23,47.99,41.921,47.38,348534,,45.747288083638516,,,,,#000000,0.0,0.0,,45.745574307586104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.19717384248702,14.808208179914075,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-454645,-222914.36252971823,False,False,False,False,227352.55614184777,False,False,False,False
2022-04-15 00:00:00+00:00,44.11,45.345,41.83,41.83,384307,,45.52317606234587,,,,,#000000,0.0,0.0,,45.326415174342316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.80113127114234,13.664753164620436,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-70338,-211612.4097497391,False,False,False,False,238978.81124245166,False,False,False,False
2022-04-22 00:00:00+00:00,41.95,45.37,41.75,44.02,561645,,45.169213191116995,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,44.80744480265103,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.28735186697608,11.398026827135503,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-631983,-242750.97199049918,False,False,False,False,262880.01040967746,False,False,False,False
2022-04-29 00:00:00+00:00,40.07,42.796,39.75,41.63,524249,,44.66756712346368,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,44.13458450320652,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.2500152077062,8.64390272434484,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1156232,-310416.23332453624,False,False,False,False,282240.6763052569,False,False,False,False
2022-05-06 00:00:00+00:00,38.62,40.69,38.11,40.36,592116,,44.02365752550044,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,43.33474150276703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.113785067553174,5.8351777910883555,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1748348,-416929.69752271875,False,False,False,False,305194.403986349,False,False,False,False
2022-05-13 00:00:00+00:00,37.27,38.27,35.32,38.18,399589,,43.508344591418094,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.71489785193962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.988384429811134,3.081109413447763,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2147937,-545152.4606691841,False,False,False,False,312186.5962836565,False,False,False,False
2022-05-20 00:00:00+00:00,36.82,39.57,36.02,37.11,346367,,43.149532330200735,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.31059134233787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27282103400384,0.7578433246195218,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2494304,-689534.0561751705,False,False,False,False,314718.4780404227,False,False,False,False
2022-05-27 00:00:00+00:00,38.51,39.14,35.31,37.32,329926,,42.85510334499518,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.99357966251229,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50773897413237,0.32963249196380673,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2164378,-798781.7557177504,False,False,False,False,315844.96114853956,False,False,False,False
2022-06-03 00:00:00+00:00,39.26,40.02,36.97,38.37,542814,,42.52260186183586,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.6703127541059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.294496617726985,0.32963249196380673,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1621564,-859728.5886275467,False,False,False,False,332657.48254494404,False,False,False,False
2022-06-10 00:00:00+00:00,37.63,39.79,37.5,39.75,329650,,42.32494515111983,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.478335048663446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.98971791602787,-0.5358554945363494,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1951214,-940579.359840321,False,False,False,False,332434.7060601334,False,False,False,False
2022-06-17 00:00:00+00:00,36.75,37.91,34.0,36.71,513978,,41.909081249687176,,,,,"rgba(239, 83, 80, 0.5)",-1.0,35.30776,,39.839488230370534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.32779479426957,-1.8633627910862884,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2465192,-1053513.6294817787,False,False,False,False,345882.3574630865,False,False,False,False
2022-06-24 00:00:00+00:00,40.51,40.66,36.605,37.04,427797,,41.76685476454163,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.10083200868891,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.80494329680127,-1.8633627910862884,False,False,False,True,False,,0,,,False,False,False,False,-0.2150095315945587,-0.2150095315945587,False,False,False,False,-2037395,-1126393.731001647,False,False,False,False,351950.10876211716,False,False,False,False
2022-07-01 00:00:00+00:00,47.13,47.5,37.615,40.61,1065208,,42.039667308149355,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.29379871689205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16021729489226,-1.8633627910862884,False,False,False,True,True,,0,0.914496730162278,0.9802499489388924,False,False,False,False,-0.03843980043164962,-0.12672466601310417,False,False,False,False,-972187,-1114971.0101867102,False,False,False,False,404784.02663159,False,False,False,False
2022-07-08 00:00:00+00:00,49.37,49.605,45.8,46.81,603441,,42.4288714808176,,,,,#000000,0.0,0.0,,42.0886674815161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9057502086992,-9.963468371360648,False,False,False,False,True,,0,1.00158177479086,1.0030152581950766,False,False,False,False,0.19108446828345002,0.032179901135172925,False,False,False,False,-368746,-1059695.083506213,False,False,False,False,419499.3579922129,False,False,False,False
2022-07-15 00:00:00+00:00,49.34,49.92,47.2295,49.3,567046,,42.78441293010542,,,,,#000000,0.0,0.0,,42.6966191759073,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.27575887040321,-6.536774588233463,False,False,False,False,True,,0,0.9697771530982771,1.0140155284102714,False,False,False,False,0.34282824854635835,0.18750407484076564,False,False,False,False,-935792,-1050517.0773205676,False,False,False,False,430428.73888167867,False,False,False,False
2022-07-22 00:00:00+00:00,50.45,51.56,49.14,49.46,347348,,43.034454711975016,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.08723864919372,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.145659138704076,-3.6271016094744795,False,False,True,False,True,,0,1.0326662453194446,0.96986995385132,False,False,False,False,0.34282824927015176,0.26516616205545873,False,False,False,False,-588444,-1016289.4419634886,False,False,False,False,424274.6100756284,False,False,False,False
2022-07-29 00:00:00+00:00,52.33,52.98,50.01,50.94,355177,,43.318916780453996,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.50982676447384,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.94249955001956,-0.8000630400180313,False,False,True,False,True,,0,1.0661408739373315,0.9279391095682779,False,False,False,False,0.34282824964925745,0.3039972058523581,False,False,False,False,-233267,-958287.7795958228,False,False,False,False,419156.2685885448,False,False,False,False
2022-08-05 00:00:00+00:00,52.34,52.77,50.85,52.25,293218,,43.545748679942285,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,43.83174827131165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.944194430845045,1.2675121573083246,False,False,True,False,True,,0,1.0592502885883905,0.938365765171504,False,False,False,False,0.34282824974394877,0.32341272779815344,False,False,False,False,59951,-882862.684810947,False,False,False,False,409827.5079523563,False,False,False,False
2022-08-12 00:00:00+00:00,53.6,53.76,50.8144,52.25,277586,,43.76765730531256,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.13771399897526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.87953286913445,3.298649552598775,False,False,True,False,True,,0,1.0563912994570677,0.9327139299708876,False,False,False,False,0.34282824988044075,0.3331204888392971,False,False,False,False,337537,-792462.7081582843,False,True,False,False,400031.84069662617,False,False,False,False
2022-08-19 00:00:00+00:00,53.01,54.1,52.21,53.11,211202,,43.93633661675546,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.668695089919396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.770327041212006,4.363775796665628,False,False,True,False,True,,0,1.0671072678219604,0.9384500527945461,False,False,False,False,0.34282825010924484,0.33797436947427095,False,False,False,False,126335,-724403.618665078,False,False,False,False,386044.4450894687,False,False,False,False
2022-08-26 00:00:00+00:00,48.32,52.57,48.3,52.57,236630,,44.05125387077218,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.3350552401705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.05205396428264,4.363775796665628,False,False,True,False,True,,0,1.0411723491043725,0.9305539074003945,False,False,False,False,0.22957803178067376,0.28377620062747233,False,False,False,False,-110295,-678914.0913565537,False,False,False,False,374976.7084161747,False,False,False,False
2022-09-02 00:00:00+00:00,47.46,48.33,46.32,47.85,313763,,44.13630173270736,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.99524372186578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.58691645044094,4.363775796665628,False,False,True,False,True,,0,1.0197355229966083,0.9809993103064572,False,False,False,False,0.1066937111303103,0.1952349558788913,False,False,False,False,-424058,-660035.8623671794,False,False,False,False,370442.3596446062,False,False,False,False
2022-09-09 00:00:00+00:00,48.77,49.1,46.4682,47.49,251217,,44.2162500778584,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.964961229258954,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.53617265953074,4.363775796665628,False,False,True,False,False,,0,1.042667816194677,0.9422782733949103,False,False,False,False,0.12454734654385766,0.15989115121137448,False,False,False,False,-172841,-623947.3540436847,False,False,False,False,361610.8515227835,False,False,False,False
2022-09-16 00:00:00+00:00,49.46,50.41,48.06,49.01,399591,,44.374101625649324,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.1075489284603,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.15455375684226,4.363775796665628,False,False,True,False,False,,0,1.0611113248297732,0.966916351126328,False,False,False,False,0.18155009760804522,0.17072062440970986,False,False,False,False,226750,-560932.735225634,False,False,False,False,364424.19585442916,False,False,False,False
2022-09-23 00:00:00+00:00,44.33,49.422,43.85,48.89,315487,,44.40976367644651,,,,,#000000,0.0,0.0,,45.96220661186594,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.89952415051317,12.491937599001531,False,False,False,False,False,,0,0.9772450440758299,0.9784192588330788,False,False,False,False,0.0800226987828971,0.12537166159630347,False,False,False,False,-88737,-525955.2733570684,False,False,False,False,360799.21838373074,False,False,False,False
2022-09-30 00:00:00+00:00,45.39,46.74,43.29,44.48,677361,,44.44538125022489,,,,,#000000,0.0,0.0,,45.91554614548362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.18655344120449,10.62333913046281,False,False,False,False,False,,0,0.9762439619165085,1.0210460256951734,False,False,False,False,0.01765299426457026,0.07151232793043687,False,False,False,False,588624,-443393.8457009893,False,False,False,False,384248.2392441951,False,False,False,False
2022-10-07 00:00:00+00:00,45.83,48.49,45.39,45.8,341085,,44.49631276441191,,,,,#000000,0.0,0.0,,46.016751433266904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.219944353584886,9.458614197767254,False,False,False,False,False,,0,1.0296295797670694,0.9851010670463203,False,False,False,False,0.09177423075479764,0.08164327934261725,False,False,False,False,929709,-341682.52379721234,False,False,False,False,381050.9622631436,False,False,False,False
2022-10-14 00:00:00+00:00,47.05,48.485,45.72,45.98,199637,,44.53213167778494,,,,,#000000,0.0,0.0,,46.08357405659275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.24305643651979,9.202578562536026,False,False,False,False,False,,0,1.0346443187051038,0.955104945583981,False,False,False,False,0.09806606547043126,0.08985467240652426,False,False,False,False,1129346,-232717.4479603818,False,False,False,False,367612.8909843922,False,False,False,False
2022-10-21 00:00:00+00:00,48.95,49.69,47.35,47.35,206079,,44.590307521433225,,,,,#000000,0.0,0.0,,46.2354576583785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.306874926909344,9.202578562536026,False,False,False,False,False,,0,1.0511647649590008,0.9376686852646162,False,False,False,False,0.15333588962657982,0.12159528101655204,False,False,False,False,1335425,-116558.74811146464,False,False,False,False,355647.4175781409,False,False,False,False
2022-10-28 00:00:00+00:00,51.11,51.19,48.59,49.12,342506,,44.72080811558445,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,46.57545447969962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.14732618847678,9.202578562536026,False,False,True,False,False,,0,1.08868659431748,0.8904987355950406,False,False,False,False,0.20764899934547587,0.16462214018101395,False,False,False,False,1677931,16366.418415310516,False,False,False,False,354673.9792390194,False,False,False,False
2022-11-04 00:00:00+00:00,48.99,54.7,48.15,50.91,439434,,44.88877393976347,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,48.39252360843555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.099837302554135,9.202578562536026,False,False,True,False,False,,0,1.0980117213748477,0.833516445447437,False,False,False,False,0.2699908008435978,0.21730647051230587,False,False,False,False,1238497,106894.60964380603,False,False,False,False,360952.49929538835,False,False,False,False
2022-11-11 00:00:00+00:00,48.39,50.61,46.45,49.61,228501,,44.9412751857847,,,,,#000000,0.0,0.0,,48.24140131935271,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.69551347355069,9.202578562536026,False,False,False,False,False,,1,1.1127817500999588,0.8570835589440439,False,False,False,False,0.15372872698901294,0.1855175987506594,False,False,False,False,1009996,173791.00892945,False,False,False,False,351141.2771253596,False,False,False,False
2022-11-18 00:00:00+00:00,51.99,52.18,47.8622,48.13,260620,,45.03526633353264,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,48.429218466197746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.214704214093224,9.202578562536026,False,False,True,False,False,,1,1.1195409899120203,0.855351966437507,False,False,False,False,0.2129053236933127,0.19921146122198605,False,False,False,False,1270616,255037.30456430558,False,False,False,False,344435.99733829586,False,False,False,False
2022-11-25 00:00:00+00:00,52.34,52.72,50.57,51.7,122561,,45.08758108887472,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,48.56177641983019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.46074378967019,9.202578562536026,False,False,True,False,True,,1,1.1593605331238164,0.8420039680574676,False,False,False,False,0.2790851297338525,0.23914829547791927,False,False,False,False,1393177,339343.9486706533,False,False,False,False,328000.81235027395,False,False,False,False
2022-12-02 00:00:00+00:00,50.79,52.54,50.61,52.0,226154,,45.17420501876964,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,48.72184234263608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.308973589148174,9.202578562536026,False,False,True,False,True,,1,1.1433000912476867,0.8518422785405272,False,False,False,False,0.27618666188017765,0.2576674786790485,False,False,False,False,1167023,400653.50802838267,False,False,False,False,320456.6040280314,False,False,False,False
2022-12-09 00:00:00+00:00,47.42,50.59,47.14,50.52,192235,48.38333333333334,45.211715709354,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,48.65491468151044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.20653676181519,9.202578562536026,False,False,True,False,True,1.1025523016282541,1,1.0955049459094315,0.8707357787955312,False,False,False,False,0.16691680341591075,0.21229214104747962,False,False,False,False,974788,443181.98891516915,False,False,False,False,310958.7074333624,False,False,False,False
2022-12-16 00:00:00+00:00,45.89,49.5532,45.225,47.37,284167,47.49222340194486,45.2402114189905,,,,,#000000,0.0,0.0,,48.46198708978778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.90444713673911,7.673425156655185,False,False,False,False,False,0.0,1,1.1123845919380688,0.8621144734355249,False,False,False,False,0.06806366183003969,0.14017790143875966,False,False,False,False,690621,461510.80455108255,False,False,False,False,308974.1365123726,False,False,False,False
2022-12-23 00:00:00+00:00,47.43,48.25,45.71,46.29,253765,47.36633491123721,45.26844738400387,,,,,#000000,0.0,0.0,,48.34412668962614,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.15443141539808,6.790114937095581,False,False,False,False,False,1.0974787315386116,1,1.090725392112101,0.9048199878025613,False,False,False,False,-0.05462610577694587,0.04277589783090689,False,False,False,False,944386,497279.33754729864,False,False,False,False,304884.57084478944,False,False,False,False
2022-12-30 00:00:00+00:00,46.77,48.115,46.45,47.32,104759,47.33438143196723,45.27974678734772,,,,,#000000,0.0,0.0,,48.301838314902724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25267321659415,5.747560484563621,False,False,False,False,False,0.2573980660055817,1,1.0965416405355082,0.980525410488405,False,False,False,False,-0.14720274367643302,-0.05221342292276306,False,False,False,False,839627,522638.42365490616,False,False,False,False,290060.4544859161,False,False,False,False
2023-01-06 00:00:00+00:00,44.03,48.88,41.05,47.38,429092,46.424254922108176,45.26440314699259,,,,,#000000,0.0,0.0,,47.279523758441044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.18712334997991,3.601315630957302,False,False,False,False,False,0.0,1,0.9337247549924905,0.9970521032020219,False,False,False,False,-0.34282825441539394,-0.1975208386690785,False,False,False,False,410535,514334.4663471353,False,False,False,False,300359.08748695935,False,False,False,False
2023-01-13 00:00:00+00:00,46.18,46.5,43.55,43.55,331734,46.213405841342095,45.267109046328564,,,,,#000000,0.0,0.0,,47.19430174443419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.01659373764729,3.2937330029930365,False,False,False,False,False,0.0,1,0.9463601577075254,1.0283678386309092,False,False,False,False,-0.3374118369531147,-0.26746633781109663,False,False,False,False,742269,531218.5058769771,False,False,False,False,302683.1550805179,False,False,False,False
2023-01-20 00:00:00+00:00,45.34,46.45,44.64,46.09,182380,46.13783974688043,45.269228556094795,,,,,#000000,0.0,0.0,,47.140321536261865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.453362317961265,2.5739167854570866,False,False,False,False,False,0.0,1,0.9363778672663072,1.0483425252768694,False,False,False,False,-0.2912230009333349,-0.2793446693722158,False,False,False,False,559889,533342.2461823862,False,False,False,False,293771.8102597388,False,False,False,False
